,id,sent_id,tokens
4322,ESUN016-PART010,4,บัดนี้ เหลือ เพียง เธอ <sp> กับ เศษ ซาก อัน ผุพัง ของ อดีต ภาพ เหล่านั้น
4323,ESUN016-PART010,5,เช่นนี้ เธอ จะ มี ชีวิต อยู่ ต่อไป ได้ อย่างไร กัน
4324,ESUN016-PART011,0,เมื่อ นึกถึง เรื่อง หน้า แตก ที่สุด ใน ชีวิต ของ ฉัน
4325,ESUN016-PART011,1,ก็ พลัน ให้ นึก ได้ ถึง ความทรงจำ ที่ ไม่ อาจ ลืม อัน หนึ่ง
4326,ESUN016-PART011,2,เรื่อง มัน เกิด ขึ้น ตอน ที่ ฉัน มี อายุ <sp> 12 <sp> ปี
4327,ESUN016-PART011,3,ใน วัน นั้น คุณแม่ พา ฉัน กับ น้องชาย ไป ซื้อ ของ ที่ ห้างสรรพสินค้า แห่ง หนึ่ง
4328,ESUN016-PART011,4,ความจริง คุณแม่ ท่าน อยาก ไป เลือก ซื้อ เสื้อผ้า ลด ราคา ตาม ประสา แม่บ้าน
4329,ESUN016-PART011,5,นั่น ทำให้ ฉัน ต้อง ผัน ตัวเอง ไป เป็น พี่เลี้ยง เด็ก โดย ปริยาย
4330,ESUN016-PART011,6,น้องชาย ของ ฉัน ตอนนั้น อายุ เพียง <sp> 6 <sp> ขวบ เท่านั้น
4331,ESUN016-PART011,7,แม้ว่า จะ มี หน้าตา น่ารักน่าชัง แต่ ซน ยังกับอะไรดี
4332,ESUN016-PART011,8,ใน ตอนนั้น เอง ที่ ฉัน ละ สายตา จาก น้องชาย ตัวดี ไป ยัง ชุด กระโปรง ตัว สวย ที่ โซน เสื้อผ้า เด็ก
4333,ESUN016-PART011,9,เจ้า น้อง ตัวดี ก็ วิ่ง หาย ไป ไหน ก็ ไม่ รู้
4334,ESUN016-PART011,10,ฉัน ตกใจ มาก
4335,ESUN016-PART011,11,รีบ วิ่ง หา น้องชาย ทันที
4336,ESUN016-PART011,12,ทันใด นั้น เอง ฉัน ก็ หัน ไป เห็น น้อง ตัวดี กำลัง นั่ง หันหลัง อยู่ ใน บ่อ บอล
4337,ESUN016-PART011,13,ด้วย อารมณ์ โกรธ ฉัน รีบ ตรง เข้า ไป ดึง เขา ขึ้น มา จาก บ่อ บอล ทันที
4338,ESUN016-PART011,14,พร้อมกับ อ้า ปาก เตรียม จะ ตำหนิ
4339,ESUN016-PART011,15,แต่ เมื่อ น้อง คน นั้น หันหน้า มา จริง ๆ ฉัน ก็ ถึงกับ ต้อง ผงะ
4340,ESUN016-PART011,16,เขา ไม่ ใช่ น้องชาย ของ ฉัน นี่นา
4341,ESUN016-PART011,17,แม่ ของ เด็ก คน นั้น หัน มา มอง ฉัน ด้วย สายตา ฉงน
4342,ESUN016-PART011,18,โชคดี ที่ เธอ ไม่ ได้ ว่า อะไร ฉัน
4343,ESUN016-PART011,19,แต่ เหตุการณ์ จับ น้อง ผิด คน ครั้ง นี้ ก็ ทำให้ น้องชาย ตัวดี ที่ ตอนหลัง เดิน กลับ มา หา ฉัน เอง โดน ต่อว่า ไป อีก หลาย ยก ทีเดียว
4344,ESUN016-PART012,0,อาหาร ญี่ปุ่น กับ อาหาร เกาหลี มี ลักษณะ ต่าง กัน และ มี ความ เป็น เอกลักษณ์ ที่ น่าสนใจ กัน หลาย อย่าง
4345,ESUN016-PART012,1,อัน ได้แก่
4346,ESUN016-PART012,2,ทาง ญี่ปุ่น นั้น จะ นิยม บริโภค อาหาร ด้วย ตะเกียบ เพียง อย่าง เดียว
4347,ESUN016-PART012,3,แม้ การ กิน น้ำ ซุป ก็ ยัง ใช้ การ ซด จาก ชาม โดยตรง
4348,ESUN016-PART012,4,ในขณะที่ ทาง เกาหลี การ ทาน อาหาร ทุก ชนิด จะ ใช้ ช้อน ปลาย ยาว กับ ตะเกียบ
4349,ESUN016-PART012,5,นอกจากนี้ อาหาร ญี่ปุ่น จะ เน้น หลัก ที่ อาหาร จาก ปลา ทะเล
4350,ESUN016-PART012,6,เช่น น้ำ ซุป ที่ อุดม ไป ด้วย สาร อาหาร จาก ทะเล <sp> หรือ สาหร่าย ที่ ประกอบ อยู่ ใน แทบ ทุก เมนู อาหาร
4351,ESUN016-PART012,7,ส่วน เกาหลี นั้น จะ เน้น ไป ทาง ผัก สด มาก วิตามิน
4352,ESUN016-PART012,8,และ ที่ จะ ขาด ไม่ ได้ เลย คือ ผัก ดอง สี แดง
4353,ESUN016-PART012,9,"หรือ ที่ เรา เรียก กัน ว่า <sp> "" กิมจิ """
4354,ESUN016-PART013,0,การ พนัน เป็น สิ่ง ที่ อยู่ คู่ กับ ประเทศ ไทย มา เนิ่นนาน
4355,ESUN016-PART013,1,ตั้งแต่ ดิฉัน จำ ความ ได้
4356,ESUN016-PART013,2,คุณ ยาย ของ ดิฉัน มัก จะ ชอบ ฉวย เอา กระเป๋า สตางค์ ของ คุณ แม่ ไป ใส่ กระเป๋า ของ ท่าน เอง เสมอ
4357,ESUN016-PART013,3,เมื่อ ดิฉัน เอ่ย ถาม ด้วย ความ ไม่ รู้
4358,ESUN016-PART013,4,ท่าน ก็ จะ ดุ ด่า
4359,ESUN016-PART013,5,พร้อมกับ รีบ เดิน ออก ไป อย่าง ร้อนรน
4360,ESUN016-PART013,6,ยาม นั้น เมื่อ ดิฉัน นำ เรื่อง ไป ถาม คุณ แม่ ต่อ
4361,ESUN016-PART013,7,คุณ แม่ ก็ มัก จะ ทำ หน้า เศร้า <sp> แล้ว กล่าว เบา ๆ ว่า
4362,ESUN016-PART013,8,""" คุณ ยาย ท่าน ไป หา เพื่อน น่ะ ลูก """
4363,ESUN016-PART013,9,ดิฉัน เชื่อ เช่นนั้น มา โดย ตลอด
4364,ESUN016-PART013,10,"จนกระทั่ง ได้ รู้จัก กับ สิ่ง ที่ เรียกว่า <sp> "" การ พนัน """
4365,ESUN016-PART013,11,สิ่ง ที่ ผู้คน ต่าง ตกเป็น ทาส ให้ กับ มัน
4366,ESUN016-PART013,12,และ ที่สำคัญ คือ ใน การ พนัน
4367,ESUN016-PART013,13,ไม่ มี บุคคล ใด จะ รวย ไป กว่า เจ้ามือ
4368,ESUN016-PART013,14,ผู้คน มากมาย ต้อง สูญเสีย ทุก อย่าง <sp> สิ้นเนื้อประดาตัว <sp> ขาย ทุก อย่าง ที่ มี
4369,ESUN016-PART013,15,กระทั่ง คน ใน ครอบครัว
4370,ESUN016-PART013,16,ความจริง แล้ว ดิฉัน เชื่อ ว่า การ ที่ คน ไทย มี พฤติกรรม เช่นนี้
4371,ESUN016-PART013,17,เพราะ การ มี กฎหมาย ห้าม เล่น การ พนัน
4372,ESUN016-PART014,0,ดิฉัน จึง เห็นด้วย อย่างยิ่ง
4373,ESUN016-PART014,1,ว่า ประเทศ ไทย ควร มี การ อนุญาต ให้ มี บ่อน การ พนัน ที่ ถูก กฎหมาย ใน ประเทศ ไทย เสียที
4374,ESUN016-PART014,2,เพราะ โดย นิสัย แล้ว คน ไทย เป็น คน รัก สบาย <sp> อิสระ <sp> และ ความ สนุก
4375,ESUN016-PART014,3,จึง ไม่ แปลก เลย ที่ เวลา มี กฏ ข้อห้าม อะไร
4376,ESUN016-PART014,4,คน ไทย มัก จะ ไม่ ชอบ ทำ ตาม
4377,ESUN016-PART014,5,โดย ถือ คติ ว่า กฏ นั้น มี ไว้ แหก
4378,ESUN016-PART014,6,โดยเฉพาะ การ พนัน
4379,ESUN016-PART014,7,เพราะ คน ไทย มี ค่านิยม ชื่นชอบ ใน การ เสี่ยงทาย
4380,ESUN016-PART014,8,ชอบ ทำ อะไร น้อย ๆ
4381,ESUN016-PART014,9,แต่ หวัง จะ ได้รับ ผล ตอบแทน ครั้ง ละ มาก ๆ
4382,ESUN016-PART014,10,ไม่ น่า แปลก เลย ที่ สลากกินแบ่ง รัฐบาล ที่ มี โอกาส ถูก รางวัล ที่ 1
4383,ESUN016-PART014,11,หนึ่ง ใน ล้าน
4384,ESUN016-PART014,12,แต่ มุข นี้ ก็ ยัง ใช้ ได้ มา จนถึง ปัจจุบัน
4385,ESUN016-PART014,13,เช่นเดียวกับ การ พนัน
